draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
106175,70,2,0,NBA,2024-05-06 23:30:00+00:00
106176,188,2,0,NBA,2024-05-06 23:30:00+00:00
106177,73,2,0,NBA,2024-05-06 23:30:00+00:00
106178,335,2,0,NBA,2024-05-06 23:30:00+00:00
106179,81,1,0,NBA,2024-05-06 23:30:00+00:00
106180,193,1,0,NBA,2024-05-06 23:30:00+00:00
106181,81,1,0,NBA,2024-05-07 02:00:00+00:00
106182,193,1,0,NBA,2024-05-07 02:00:00+00:00
106183,112,1,0,NBA,2024-05-07 03:00:00+00:00
106184,113,1,0,NBA,2024-05-07 03:20:00+00:00
