draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
120032,70,7,0,NBA,2025-01-11 00:00:00+00:00
120034,361,7,0,NBA,2025-01-11 00:00:00+00:00
120035,343,7,0,NBA,2025-01-11 00:00:00+00:00
120036,81,1,0,NBA,2025-01-11 00:00:00+00:00
120037,70,2,0,NBA,2025-01-11 00:30:00+00:00
120038,81,1,0,NBA,2025-01-11 00:30:00+00:00
120039,70,2,0,NBA,2025-01-11 01:00:00+00:00
120040,81,1,0,NBA,2025-01-11 02:00:00+00:00
120042,112,1,0,NBA,2025-01-11 03:00:00+00:00
120124,188,7,0,NBA,2025-01-11 00:00:00+00:00
120125,193,1,0,NBA,2025-01-11 02:00:00+00:00
