draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
105122,70,4,0,NBA,2024-04-20 17:00:00+00:00
105123,188,4,0,NBA,2024-04-20 17:00:00+00:00
105124,73,4,0,NBA,2024-04-20 17:00:00+00:00
105127,81,1,0,NBA,2024-04-20 17:00:00+00:00
105128,193,1,0,NBA,2024-04-20 17:00:00+00:00
105129,81,1,0,NBA,2024-04-20 19:30:00+00:00
105130,193,1,0,NBA,2024-04-20 19:30:00+00:00
105131,81,1,0,NBA,2024-04-20 22:00:00+00:00
105132,193,1,0,NBA,2024-04-20 22:00:00+00:00
105133,70,2,0,NBA,2024-04-20 22:00:00+00:00
105134,73,2,0,NBA,2024-04-20 22:00:00+00:00
105135,81,1,0,NBA,2024-04-21 00:30:00+00:00
105136,193,1,0,NBA,2024-04-21 00:30:00+00:00
105138,137,7,0,NBA,2024-04-21 00:30:00+00:00
105139,112,1,0,NBA,2024-04-21 01:30:00+00:00
105140,113,1,0,NBA,2024-04-21 01:50:00+00:00
105208,335,4,0,NBA,2024-04-20 17:00:00+00:00
