draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
100553,81,1,0,NBA,2024-02-13 00:00:00+00:00
100837,70,9,0,NBA,2024-02-13 00:00:00+00:00
100838,188,9,0,NBA,2024-02-13 00:00:00+00:00
100839,73,9,0,NBA,2024-02-13 00:00:00+00:00
100840,70,2,0,NBA,2024-02-13 00:30:00+00:00
100841,81,1,0,NBA,2024-02-13 00:30:00+00:00
100842,70,3,0,NBA,2024-02-13 01:00:00+00:00
100843,81,1,0,NBA,2024-02-13 01:00:00+00:00
100844,81,1,0,NBA,2024-02-13 01:30:00+00:00
100845,70,2,0,NBA,2024-02-13 02:00:00+00:00
100846,81,1,0,NBA,2024-02-13 03:30:00+00:00
100847,193,1,0,NBA,2024-02-13 03:30:00+00:00
100848,112,1,0,NBA,2024-02-13 04:30:00+00:00
100849,113,1,0,NBA,2024-02-13 04:50:00+00:00
