draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
130044,37,5,0,NBA,2025-07-16 16:00:00+00:00
130045,81,1,0,NBA,2025-07-16 19:00:00+00:00
130046,37,2,0,NBA,2025-07-16 23:30:00+00:00
130047,81,1,0,NBA,2025-07-17 00:00:00+00:00
130048,348,5,0,NBA,2025-07-16 16:00:00+00:00
130049,188,5,0,NBA,2025-07-16 16:00:00+00:00
130811,92,3,0,NBA,2025-07-16 19:30:00+00:00
130813,92,4,0,NBA,2025-07-16 23:30:00+00:00
130814,188,4,0,NBA,2025-07-16 23:30:00+00:00
130815,92,2,0,NBA,2025-07-17 01:30:00+00:00
130816,93,1,0,NBA,2025-07-17 02:00:00+00:00
