draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
123095,70,7,0,NBA,2025-03-06 00:00:00+00:00
123096,188,7,0,NBA,2025-03-06 00:00:00+00:00
123097,361,7,0,NBA,2025-03-06 00:00:00+00:00
123098,343,7,0,NBA,2025-03-06 00:00:00+00:00
123099,81,1,0,NBA,2025-03-06 00:00:00+00:00
123100,70,2,0,NBA,2025-03-06 01:00:00+00:00
123101,81,1,0,NBA,2025-03-06 02:00:00+00:00
123102,81,1,0,NBA,2025-03-06 02:30:00+00:00
123105,70,2,0,NBA,2025-03-06 02:30:00+00:00
123106,81,1,0,NBA,2025-03-06 03:30:00+00:00
123107,193,1,0,NBA,2025-03-06 03:30:00+00:00
123108,112,1,0,NBA,2025-03-06 04:30:00+00:00
123167,361,2,0,NBA,2025-03-06 02:30:00+00:00
