draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
102960,70,8,0,NBA,2024-03-18 23:00:00+00:00
102961,188,8,0,NBA,2024-03-18 23:00:00+00:00
102962,73,8,0,NBA,2024-03-18 23:00:00+00:00
102963,81,1,0,NBA,2024-03-18 23:00:00+00:00
102964,70,2,0,NBA,2024-03-18 23:30:00+00:00
102965,81,1,0,NBA,2024-03-18 23:30:00+00:00
102966,70,2,0,NBA,2024-03-19 00:00:00+00:00
102967,81,1,0,NBA,2024-03-19 01:00:00+00:00
102968,81,1,0,NBA,2024-03-19 02:00:00+00:00
102969,70,2,0,NBA,2024-03-19 02:00:00+00:00
102970,73,2,0,NBA,2024-03-19 02:00:00+00:00
102971,81,1,0,NBA,2024-03-19 02:30:00+00:00
102972,193,1,0,NBA,2024-03-19 02:30:00+00:00
102973,112,1,0,NBA,2024-03-19 03:30:00+00:00
102974,113,1,0,NBA,2024-03-19 03:50:00+00:00
