draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
84011,70,8,0,NBA,2023-03-17 23:00:00+00:00
84115,188,8,0,NBA,2023-03-17 23:00:00+00:00
84116,73,8,0,NBA,2023-03-17 23:00:00+00:00
84117,81,1,0,NBA,2023-03-17 23:00:00+00:00
84118,70,2,0,NBA,2023-03-17 23:30:00+00:00
84119,81,1,0,NBA,2023-03-17 23:30:00+00:00
84120,70,3,0,NBA,2023-03-18 00:00:00+00:00
84121,81,1,0,NBA,2023-03-18 00:00:00+00:00
84122,70,2,0,NBA,2023-03-18 02:00:00+00:00
84123,73,2,0,NBA,2023-03-18 02:00:00+00:00
84124,81,1,0,NBA,2023-03-18 02:30:00+00:00
84125,193,1,0,NBA,2023-03-18 02:30:00+00:00
84126,112,1,0,NBA,2023-03-18 03:30:00+00:00
84127,113,1,0,NBA,2023-03-18 03:50:00+00:00
