draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
142392,70,5,0,NBA,2026-02-22 00:00:00+00:00
142408,188,5,0,NBA,2026-02-22 00:00:00+00:00
142409,73,5,0,NBA,2026-02-22 00:00:00+00:00
142410,343,5,0,NBA,2026-02-22 00:00:00+00:00
142411,81,1,0,NBA,2026-02-22 00:00:00+00:00
142412,70,4,0,NBA,2026-02-22 01:00:00+00:00
142413,188,4,0,NBA,2026-02-22 01:00:00+00:00
142414,81,1,0,NBA,2026-02-22 01:30:00+00:00
142415,193,1,0,NBA,2026-02-22 01:30:00+00:00
142416,112,1,0,NBA,2026-02-22 02:30:00+00:00
142539,81,1,0,NBA,2026-02-21 22:00:00+00:00
142540,193,1,0,NBA,2026-02-21 22:00:00+00:00
