draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
118014,70,2,0,NBA,2024-12-01 20:30:00+00:00
118015,188,2,0,NBA,2024-12-01 20:30:00+00:00
118016,81,1,0,NBA,2024-12-01 20:30:00+00:00
118017,70,3,0,NBA,2024-12-01 23:00:00+00:00
118018,188,3,0,NBA,2024-12-01 23:00:00+00:00
118019,81,1,0,NBA,2024-12-01 23:00:00+00:00
118020,70,5,0,NBA,2024-12-02 00:00:00+00:00
118021,188,5,0,NBA,2024-12-02 00:00:00+00:00
118022,361,5,0,NBA,2024-12-02 00:00:00+00:00
118023,343,5,0,NBA,2024-12-02 00:00:00+00:00
118024,81,1,0,NBA,2024-12-02 00:00:00+00:00
118025,81,1,0,NBA,2024-12-02 01:00:00+00:00
118026,70,3,0,NBA,2024-12-02 02:00:00+00:00
118027,81,1,0,NBA,2024-12-02 03:00:00+00:00
118028,193,1,0,NBA,2024-12-02 03:00:00+00:00
118029,112,1,0,NBA,2024-12-02 04:00:00+00:00
