draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
123436,70,7,0,NBA,2025-03-14 23:00:00+00:00
123757,188,7,0,NBA,2025-03-14 23:00:00+00:00
123758,361,7,0,NBA,2025-03-14 23:00:00+00:00
123759,343,7,0,NBA,2025-03-14 23:00:00+00:00
123760,81,1,0,NBA,2025-03-14 23:00:00+00:00
123761,81,1,0,NBA,2025-03-14 23:30:00+00:00
123762,70,4,0,NBA,2025-03-15 00:00:00+00:00
123763,81,1,0,NBA,2025-03-15 00:00:00+00:00
123764,81,1,0,NBA,2025-03-15 01:30:00+00:00
123765,70,3,0,NBA,2025-03-15 01:30:00+00:00
123766,361,3,0,NBA,2025-03-15 01:30:00+00:00
123767,81,1,0,NBA,2025-03-15 02:00:00+00:00
123768,193,1,0,NBA,2025-03-15 02:00:00+00:00
123769,112,1,0,NBA,2025-03-15 03:00:00+00:00
