draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
95248,70,14,0,NBA,2023-11-09 00:00:00+00:00
95465,188,14,0,NBA,2023-11-09 00:00:00+00:00
95469,73,14,0,NBA,2023-11-09 00:00:00+00:00
95472,81,1,0,NBA,2023-11-09 00:00:00+00:00
95474,70,2,0,NBA,2023-11-09 00:30:00+00:00
95477,81,1,0,NBA,2023-11-09 00:30:00+00:00
95480,70,6,0,NBA,2023-11-09 01:00:00+00:00
95481,81,1,0,NBA,2023-11-09 01:00:00+00:00
95483,81,1,0,NBA,2023-11-09 01:30:00+00:00
95484,70,2,0,NBA,2023-11-09 03:00:00+00:00
95485,73,2,0,NBA,2023-11-09 03:00:00+00:00
95486,81,1,0,NBA,2023-11-09 03:00:00+00:00
95489,193,1,0,NBA,2023-11-09 03:00:00+00:00
95492,112,1,0,NBA,2023-11-09 04:00:00+00:00
95494,113,1,0,NBA,2023-11-09 04:20:00+00:00
