draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
143344,70,6,0,NBA,2026-03-06 00:00:00+00:00
143345,188,6,0,NBA,2026-03-06 00:00:00+00:00
143346,73,6,0,NBA,2026-03-06 00:00:00+00:00
143347,343,6,0,NBA,2026-03-06 00:00:00+00:00
143348,81,1,0,NBA,2026-03-06 00:00:00+00:00
143349,70,2,0,NBA,2026-03-06 00:30:00+00:00
143350,81,1,0,NBA,2026-03-06 00:30:00+00:00
143351,70,2,0,NBA,2026-03-06 01:00:00+00:00
143352,81,1,0,NBA,2026-03-06 02:00:00+00:00
143353,70,2,0,NBA,2026-03-06 03:00:00+00:00
143354,188,2,0,NBA,2026-03-06 03:00:00+00:00
143355,81,1,0,NBA,2026-03-06 03:00:00+00:00
143356,193,1,0,NBA,2026-03-06 03:00:00+00:00
143357,112,1,0,NBA,2026-03-06 04:00:00+00:00
