draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
141424,70,9,0,NBA,2026-01-31 00:00:00+00:00
141426,188,9,0,NBA,2026-01-31 00:00:00+00:00
141428,73,9,0,NBA,2026-01-31 00:00:00+00:00
141430,343,9,0,NBA,2026-01-31 00:00:00+00:00
141431,81,1,0,NBA,2026-01-31 00:00:00+00:00
141432,70,4,0,NBA,2026-01-31 00:30:00+00:00
141433,81,1,0,NBA,2026-01-31 00:30:00+00:00
141435,70,2,0,NBA,2026-01-31 02:00:00+00:00
141437,81,1,0,NBA,2026-01-31 02:00:00+00:00
141439,70,2,0,NBA,2026-01-31 02:30:00+00:00
141441,188,2,0,NBA,2026-01-31 02:30:00+00:00
141445,81,1,0,NBA,2026-01-31 03:00:00+00:00
141449,193,1,0,NBA,2026-01-31 03:00:00+00:00
141450,112,1,0,NBA,2026-01-31 04:00:00+00:00
