draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
120165,70,3,0,NBA,2025-01-12 20:00:00+00:00
120166,188,3,0,NBA,2025-01-12 20:00:00+00:00
120167,81,1,0,NBA,2025-01-12 20:00:00+00:00
120168,70,6,0,NBA,2025-01-12 23:00:00+00:00
120169,188,6,0,NBA,2025-01-12 23:00:00+00:00
120170,361,6,0,NBA,2025-01-12 23:00:00+00:00
120171,343,6,0,NBA,2025-01-12 23:00:00+00:00
120172,81,1,0,NBA,2025-01-12 23:00:00+00:00
120173,70,2,0,NBA,2025-01-13 01:00:00+00:00
120174,81,1,0,NBA,2025-01-13 02:00:00+00:00
120175,193,1,0,NBA,2025-01-13 02:00:00+00:00
120176,112,1,0,NBA,2025-01-13 03:00:00+00:00
