draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
124344,70,7,0,NBA,2025-03-28 23:00:00+00:00
124532,188,7,0,NBA,2025-03-28 23:00:00+00:00
124533,361,7,0,NBA,2025-03-28 23:00:00+00:00
124534,343,7,0,NBA,2025-03-28 23:00:00+00:00
124535,81,1,0,NBA,2025-03-28 23:00:00+00:00
124536,70,2,0,NBA,2025-03-28 23:30:00+00:00
124537,81,1,0,NBA,2025-03-29 00:00:00+00:00
124538,70,4,0,NBA,2025-03-29 00:00:00+00:00
124539,81,1,0,NBA,2025-03-29 01:00:00+00:00
124540,193,1,0,NBA,2025-03-29 01:00:00+00:00
124541,112,1,0,NBA,2025-03-29 02:00:00+00:00
