draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
144950,70,6,0,NBA,2026-04-02 23:00:00+00:00
144951,188,6,0,NBA,2026-04-02 23:00:00+00:00
144952,73,6,0,NBA,2026-04-02 23:00:00+00:00
144953,343,6,0,NBA,2026-04-02 23:00:00+00:00
144954,81,1,0,NBA,2026-04-02 23:00:00+00:00
144955,81,1,0,NBA,2026-04-03 01:30:00+00:00
144956,70,2,0,NBA,2026-04-03 02:00:00+00:00
144957,188,2,0,NBA,2026-04-03 02:00:00+00:00
144958,81,1,0,NBA,2026-04-03 02:30:00+00:00
144959,193,1,0,NBA,2026-04-03 02:30:00+00:00
144960,112,1,0,NBA,2026-04-03 03:30:00+00:00
