draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
141523,70,2,0,NBA,2026-02-01 20:30:00+00:00
141524,188,2,0,NBA,2026-02-01 20:30:00+00:00
141525,73,2,0,NBA,2026-02-01 20:30:00+00:00
141526,81,1,0,NBA,2026-02-01 20:30:00+00:00
141527,81,1,0,NBA,2026-02-02 00:00:00+00:00
141528,70,6,0,NBA,2026-02-01 23:00:00+00:00
141529,188,6,0,NBA,2026-02-01 23:00:00+00:00
141530,73,6,0,NBA,2026-02-01 23:00:00+00:00
141531,343,6,0,NBA,2026-02-01 23:00:00+00:00
141532,81,1,0,NBA,2026-02-01 23:00:00+00:00
141533,70,2,0,NBA,2026-02-02 00:00:00+00:00
141534,81,1,0,NBA,2026-02-02 00:00:00+00:00
141535,81,1,0,NBA,2026-02-02 01:00:00+00:00
141536,70,2,0,NBA,2026-02-02 02:00:00+00:00
141537,188,2,0,NBA,2026-02-02 02:00:00+00:00
141538,81,1,0,NBA,2026-02-02 02:30:00+00:00
141539,193,1,0,NBA,2026-02-02 02:30:00+00:00
141540,112,1,0,NBA,2026-02-02 03:30:00+00:00
