draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
138497,70,2,0,NBA,2025-12-07 17:00:00+00:00
138498,188,2,0,NBA,2025-12-07 17:00:00+00:00
138499,81,1,0,NBA,2025-12-07 20:30:00+00:00
138500,70,5,0,NBA,2025-12-07 23:00:00+00:00
138501,188,5,0,NBA,2025-12-07 23:00:00+00:00
138502,73,5,0,NBA,2025-12-07 23:00:00+00:00
138503,343,5,0,NBA,2025-12-07 23:00:00+00:00
138504,81,1,0,NBA,2025-12-07 23:00:00+00:00
138505,81,1,0,NBA,2025-12-08 00:00:00+00:00
138506,70,2,0,NBA,2025-12-08 00:30:00+00:00
138507,188,2,0,NBA,2025-12-08 00:30:00+00:00
138508,81,1,0,NBA,2025-12-08 01:00:00+00:00
138509,193,1,0,NBA,2025-12-08 01:00:00+00:00
138510,112,1,0,NBA,2025-12-08 02:00:00+00:00
