draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
101319,70,6,0,NBA,2024-02-24 00:30:00+00:00
101361,188,6,0,NBA,2024-02-24 00:30:00+00:00
101362,73,6,0,NBA,2024-02-24 00:30:00+00:00
101363,81,1,0,NBA,2024-02-24 00:30:00+00:00
101364,70,4,0,NBA,2024-02-24 01:00:00+00:00
101365,81,1,0,NBA,2024-02-24 01:00:00+00:00
101366,81,1,0,NBA,2024-02-24 03:00:00+00:00
101367,70,4,0,NBA,2024-02-24 03:00:00+00:00
101368,73,4,0,NBA,2024-02-24 03:00:00+00:00
101369,81,1,0,NBA,2024-02-24 03:30:00+00:00
101370,193,1,0,NBA,2024-02-24 03:30:00+00:00
101371,112,1,0,NBA,2024-02-24 04:30:00+00:00
101372,113,1,0,NBA,2024-02-24 04:50:00+00:00
