draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
121892,70,5,0,NBA,2025-02-14 01:00:00+00:00
121938,188,5,0,NBA,2025-02-14 01:00:00+00:00
121939,361,5,0,NBA,2025-02-14 01:00:00+00:00
121940,343,5,0,NBA,2025-02-14 01:00:00+00:00
121941,81,1,0,NBA,2025-02-14 01:00:00+00:00
121942,81,1,0,NBA,2025-02-14 01:30:00+00:00
121943,70,2,0,NBA,2025-02-14 01:30:00+00:00
121944,81,1,0,NBA,2025-02-14 02:00:00+00:00
121945,193,1,0,NBA,2025-02-14 02:00:00+00:00
121946,112,1,0,NBA,2025-02-14 03:00:00+00:00
