draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
103068,70,4,0,NBA,2024-03-24 22:00:00+00:00
103363,70,2,0,NBA,2024-03-24 19:00:00+00:00
103364,188,2,0,NBA,2024-03-24 19:00:00+00:00
103365,73,2,0,NBA,2024-03-24 19:00:00+00:00
103366,81,1,0,NBA,2024-03-24 19:00:00+00:00
103367,81,1,0,NBA,2024-03-24 19:30:00+00:00
103368,193,1,0,NBA,2024-03-24 19:30:00+00:00
103369,188,4,0,NBA,2024-03-24 22:00:00+00:00
103370,73,4,0,NBA,2024-03-24 22:00:00+00:00
103371,81,1,0,NBA,2024-03-24 22:00:00+00:00
103372,81,1,0,NBA,2024-03-24 23:00:00+00:00
103373,70,3,0,NBA,2024-03-24 23:00:00+00:00
103374,81,1,0,NBA,2024-03-25 02:00:00+00:00
103375,193,1,0,NBA,2024-03-25 02:00:00+00:00
103376,112,1,0,NBA,2024-03-25 03:00:00+00:00
103377,113,1,0,NBA,2024-03-25 03:20:00+00:00
