draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
94448,70,12,0,NBA,2023-10-25 23:00:00+00:00
94681,188,12,0,NBA,2023-10-25 23:00:00+00:00
94682,73,12,0,NBA,2023-10-25 23:00:00+00:00
94683,81,1,0,NBA,2023-10-25 23:00:00+00:00
94684,70,3,0,NBA,2023-10-25 23:30:00+00:00
94685,81,1,0,NBA,2023-10-25 23:30:00+00:00
94686,70,2,0,NBA,2023-10-26 00:00:00+00:00
94687,81,1,0,NBA,2023-10-26 00:00:00+00:00
94688,81,1,0,NBA,2023-10-26 01:00:00+00:00
94689,70,2,0,NBA,2023-10-26 01:30:00+00:00
94690,73,2,0,NBA,2023-10-26 01:30:00+00:00
94691,81,1,0,NBA,2023-10-26 02:30:00+00:00
94692,193,1,0,NBA,2023-10-26 02:30:00+00:00
94693,112,1,0,NBA,2023-10-26 03:30:00+00:00
94694,113,1,0,NBA,2023-10-26 03:50:00+00:00
94734,81,1,0,NBA,2023-10-26 01:30:00+00:00
