draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
146437,70,4,0,NBA,2026-04-25 17:00:00+00:00
146438,188,4,0,NBA,2026-04-25 17:00:00+00:00
146439,73,4,0,NBA,2026-04-25 17:00:00+00:00
146440,343,4,0,NBA,2026-04-25 17:00:00+00:00
146441,81,1,0,NBA,2026-04-25 17:00:00+00:00
146442,81,1,0,NBA,2026-04-25 19:30:00+00:00
146443,193,1,0,NBA,2026-04-25 19:30:00+00:00
146444,81,1,0,NBA,2026-04-25 22:00:00+00:00
146445,70,2,0,NBA,2026-04-25 22:00:00+00:00
146446,188,2,0,NBA,2026-04-25 22:00:00+00:00
146447,81,1,0,NBA,2026-04-26 00:30:00+00:00
146448,193,1,0,NBA,2026-04-26 00:30:00+00:00
146449,112,1,0,NBA,2026-04-26 01:30:00+00:00
