draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
84962,70,8,0,NBA,2023-04-05 23:00:00+00:00
84963,188,8,0,NBA,2023-04-05 23:00:00+00:00
84964,73,8,0,NBA,2023-04-05 23:00:00+00:00
84965,81,1,0,NBA,2023-04-05 23:00:00+00:00
84966,70,3,0,NBA,2023-04-05 23:30:00+00:00
84967,81,1,0,NBA,2023-04-05 23:30:00+00:00
84968,81,1,0,NBA,2023-04-06 00:00:00+00:00
84969,70,2,0,NBA,2023-04-06 00:30:00+00:00
84971,81,1,0,NBA,2023-04-06 02:00:00+00:00
84972,193,1,0,NBA,2023-04-06 02:00:00+00:00
84973,112,1,0,NBA,2023-04-06 03:00:00+00:00
84974,113,1,0,NBA,2023-04-06 03:20:00+00:00
