draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
121441,70,7,0,NBA,2025-02-05 00:00:00+00:00
121442,188,7,0,NBA,2025-02-05 00:00:00+00:00
121443,361,7,0,NBA,2025-02-05 00:00:00+00:00
121444,343,7,0,NBA,2025-02-05 00:00:00+00:00
121445,81,1,0,NBA,2025-02-05 00:00:00+00:00
121446,70,3,0,NBA,2025-02-05 00:30:00+00:00
121447,81,1,0,NBA,2025-02-05 00:30:00+00:00
121448,81,1,0,NBA,2025-02-05 01:00:00+00:00
121449,70,2,0,NBA,2025-02-05 03:00:00+00:00
121450,361,2,0,NBA,2025-02-05 03:00:00+00:00
121451,81,1,0,NBA,2025-02-05 03:00:00+00:00
121452,193,1,0,NBA,2025-02-05 03:00:00+00:00
121453,112,1,0,NBA,2025-02-05 04:00:00+00:00
