draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
139191,81,1,0,NBA,2025-12-20 22:00:00+00:00
139192,193,1,0,NBA,2025-12-20 22:00:00+00:00
139193,70,6,0,NBA,2025-12-21 00:00:00+00:00
139194,188,6,0,NBA,2025-12-21 00:00:00+00:00
139195,73,6,0,NBA,2025-12-21 00:00:00+00:00
139197,81,1,0,NBA,2025-12-21 00:00:00+00:00
139198,81,1,0,NBA,2025-12-21 00:30:00+00:00
139199,70,2,0,NBA,2025-12-21 01:00:00+00:00
139200,81,1,0,NBA,2025-12-21 02:30:00+00:00
139201,70,2,0,NBA,2025-12-21 03:00:00+00:00
139202,188,2,0,NBA,2025-12-21 03:00:00+00:00
139203,81,1,0,NBA,2025-12-21 03:30:00+00:00
139204,193,1,0,NBA,2025-12-21 03:30:00+00:00
139205,112,1,0,NBA,2025-12-21 04:30:00+00:00
139218,343,6,0,NBA,2025-12-21 00:00:00+00:00
