draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
85217,70,11,0,NBA,2023-04-07 23:00:00+00:00
85218,188,11,0,NBA,2023-04-07 23:00:00+00:00
85219,73,11,0,NBA,2023-04-07 23:00:00+00:00
85220,81,1,0,NBA,2023-04-07 23:00:00+00:00
85221,70,3,0,NBA,2023-04-07 23:30:00+00:00
85222,81,1,0,NBA,2023-04-07 23:30:00+00:00
85223,70,2,0,NBA,2023-04-08 00:00:00+00:00
85224,81,1,0,NBA,2023-04-08 00:00:00+00:00
85225,81,1,0,NBA,2023-04-08 00:30:00+00:00
85226,70,2,0,NBA,2023-04-08 02:00:00+00:00
85227,73,2,0,NBA,2023-04-08 02:00:00+00:00
85228,81,1,0,NBA,2023-04-08 02:30:00+00:00
85229,193,1,0,NBA,2023-04-08 02:30:00+00:00
85230,112,1,0,NBA,2023-04-08 03:30:00+00:00
85231,113,1,0,NBA,2023-04-08 03:50:00+00:00
