draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
119387,70,7,0,NBA,2024-12-31 00:00:00+00:00
119388,188,7,0,NBA,2024-12-31 00:00:00+00:00
119389,361,7,0,NBA,2024-12-31 00:00:00+00:00
119390,343,7,0,NBA,2024-12-31 00:00:00+00:00
119391,81,1,0,NBA,2024-12-31 00:00:00+00:00
119393,81,1,0,NBA,2024-12-31 02:00:00+00:00
119394,70,3,0,NBA,2024-12-31 03:00:00+00:00
119395,81,1,0,NBA,2024-12-31 03:00:00+00:00
119396,193,1,0,NBA,2024-12-31 03:00:00+00:00
119397,112,1,0,NBA,2024-12-31 04:00:00+00:00
119409,70,2,0,NBA,2024-12-31 01:00:00+00:00
