draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
137003,70,5,0,NBA,2025-11-12 00:30:00+00:00
137004,188,5,0,NBA,2025-11-12 00:30:00+00:00
137005,73,5,0,NBA,2025-11-12 00:30:00+00:00
137006,343,5,0,NBA,2025-11-12 00:30:00+00:00
137007,81,1,0,NBA,2025-11-12 00:30:00+00:00
137008,70,2,0,NBA,2025-11-12 01:00:00+00:00
137009,81,1,0,NBA,2025-11-12 01:00:00+00:00
137010,70,2,0,NBA,2025-11-12 02:00:00+00:00
137011,188,2,0,NBA,2025-11-12 02:00:00+00:00
137012,81,1,0,NBA,2025-11-12 04:00:00+00:00
137013,193,1,0,NBA,2025-11-12 04:00:00+00:00
137014,112,1,0,NBA,2025-11-12 05:00:00+00:00
