draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
103194,70,8,0,NBA,2024-03-22 23:00:00+00:00
103195,188,8,0,NBA,2024-03-22 23:00:00+00:00
103199,73,8,0,NBA,2024-03-22 23:00:00+00:00
103200,81,1,0,NBA,2024-03-22 23:00:00+00:00
103201,70,2,0,NBA,2024-03-23 00:00:00+00:00
103202,81,1,0,NBA,2024-03-23 00:00:00+00:00
103203,70,3,0,NBA,2024-03-23 02:00:00+00:00
103204,73,3,0,NBA,2024-03-23 02:00:00+00:00
103205,81,1,0,NBA,2024-03-23 02:30:00+00:00
103206,193,1,0,NBA,2024-03-23 02:30:00+00:00
103207,112,1,0,NBA,2024-03-23 03:30:00+00:00
103208,113,1,0,NBA,2024-03-23 03:50:00+00:00
