draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
84212,70,3,0,NBA,2023-03-19 19:30:00+00:00
84213,188,3,0,NBA,2023-03-19 19:30:00+00:00
84214,73,3,0,NBA,2023-03-19 19:30:00+00:00
84215,81,1,0,NBA,2023-03-19 19:30:00+00:00
84216,81,1,0,NBA,2023-03-19 20:00:00+00:00
84218,70,5,0,NBA,2023-03-19 22:00:00+00:00
84219,188,5,0,NBA,2023-03-19 22:00:00+00:00
84220,73,5,0,NBA,2023-03-19 22:00:00+00:00
84222,81,1,0,NBA,2023-03-20 00:00:00+00:00
84223,70,2,0,NBA,2023-03-20 01:00:00+00:00
84224,81,1,0,NBA,2023-03-20 01:30:00+00:00
84225,193,1,0,NBA,2023-03-20 01:30:00+00:00
84226,112,1,0,NBA,2023-03-20 02:30:00+00:00
84227,113,1,0,NBA,2023-03-20 02:50:00+00:00
84229,81,1,0,NBA,2023-03-19 22:00:00+00:00
84264,70,2,0,NBA,2023-03-19 23:00:00+00:00
