draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
98119,70,9,0,NBA,2023-12-27 00:00:00+00:00
98344,81,1,0,NBA,2023-12-27 03:30:00+00:00
98363,188,9,0,NBA,2023-12-27 00:00:00+00:00
98364,73,9,0,NBA,2023-12-27 00:00:00+00:00
98365,81,1,0,NBA,2023-12-27 00:00:00+00:00
98366,70,5,0,NBA,2023-12-27 01:00:00+00:00
98367,81,1,0,NBA,2023-12-27 01:00:00+00:00
98368,70,2,0,NBA,2023-12-27 03:00:00+00:00
98369,73,2,0,NBA,2023-12-27 03:00:00+00:00
98370,193,1,0,NBA,2023-12-27 03:30:00+00:00
98371,112,1,0,NBA,2023-12-27 04:30:00+00:00
98372,113,1,0,NBA,2023-12-27 04:50:00+00:00
