draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
119583,70,6,0,NBA,2025-01-02 00:00:00+00:00
119584,188,6,0,NBA,2025-01-02 00:00:00+00:00
119585,361,6,0,NBA,2025-01-02 00:00:00+00:00
119586,343,6,0,NBA,2025-01-02 00:00:00+00:00
119587,81,1,0,NBA,2025-01-02 00:00:00+00:00
119588,70,3,0,NBA,2025-01-02 00:30:00+00:00
119589,81,1,0,NBA,2025-01-02 01:00:00+00:00
119590,70,2,0,NBA,2025-01-02 02:00:00+00:00
119592,81,1,0,NBA,2025-01-02 03:00:00+00:00
119593,193,1,0,NBA,2025-01-02 03:00:00+00:00
119595,112,1,0,NBA,2025-01-02 04:00:00+00:00
