draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
139891,70,9,0,NBA,2026-01-08 00:00:00+00:00
140003,188,9,0,NBA,2026-01-08 00:00:00+00:00
140004,73,9,0,NBA,2026-01-08 00:00:00+00:00
140005,343,9,0,NBA,2026-01-08 00:00:00+00:00
140006,81,1,0,NBA,2026-01-08 00:00:00+00:00
140007,70,3,0,NBA,2026-01-08 00:30:00+00:00
140008,81,1,0,NBA,2026-01-08 00:30:00+00:00
140009,70,2,0,NBA,2026-01-08 01:00:00+00:00
140010,81,1,0,NBA,2026-01-08 02:30:00+00:00
140011,70,3,0,NBA,2026-01-08 02:30:00+00:00
140012,73,3,0,NBA,2026-01-08 02:30:00+00:00
140013,188,3,0,NBA,2026-01-08 02:30:00+00:00
140014,81,1,0,NBA,2026-01-08 03:00:00+00:00
140015,193,1,0,NBA,2026-01-08 03:00:00+00:00
