draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
124342,70,6,0,NBA,2025-03-26 23:00:00+00:00
124454,188,6,0,NBA,2025-03-26 23:00:00+00:00
124455,361,6,0,NBA,2025-03-26 23:00:00+00:00
124456,343,6,0,NBA,2025-03-26 23:00:00+00:00
124457,81,1,0,NBA,2025-03-26 23:00:00+00:00
124458,70,3,0,NBA,2025-03-26 23:30:00+00:00
124459,81,1,0,NBA,2025-03-26 23:30:00+00:00
124460,70,2,0,NBA,2025-03-27 01:00:00+00:00
124461,81,1,0,NBA,2025-03-27 02:00:00+00:00
124462,193,1,0,NBA,2025-03-27 02:00:00+00:00
124463,112,1,0,NBA,2025-03-27 03:00:00+00:00
