draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
84516,70,8,0,NBA,2023-03-27 23:00:00+00:00
84588,188,8,0,NBA,2023-03-27 23:00:00+00:00
84589,73,8,0,NBA,2023-03-27 23:00:00+00:00
84590,81,1,0,NBA,2023-03-27 23:00:00+00:00
84592,81,1,0,NBA,2023-03-27 23:30:00+00:00
84594,70,2,0,NBA,2023-03-28 01:00:00+00:00
84595,81,1,0,NBA,2023-03-28 01:30:00+00:00
84596,70,3,0,NBA,2023-03-28 02:00:00+00:00
84597,73,3,0,NBA,2023-03-28 02:00:00+00:00
84598,81,1,0,NBA,2023-03-28 02:30:00+00:00
84599,193,1,0,NBA,2023-03-28 02:30:00+00:00
84600,112,1,0,NBA,2023-03-28 03:30:00+00:00
84601,113,1,0,NBA,2023-03-28 03:50:00+00:00
