draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
98868,70,2,0,NBA,2024-01-07 18:00:00+00:00
98869,188,2,0,NBA,2024-01-07 18:00:00+00:00
98870,81,1,0,NBA,2024-01-07 18:00:00+00:00
98871,81,1,0,NBA,2024-01-07 20:00:00+00:00
98872,70,6,0,NBA,2024-01-07 23:00:00+00:00
98873,188,6,0,NBA,2024-01-07 23:00:00+00:00
98874,73,6,0,NBA,2024-01-07 23:00:00+00:00
98875,81,1,0,NBA,2024-01-07 23:00:00+00:00
98876,81,1,0,NBA,2024-01-08 00:30:00+00:00
98877,70,2,0,NBA,2024-01-08 01:00:00+00:00
98878,81,1,0,NBA,2024-01-08 01:00:00+00:00
98879,70,2,0,NBA,2024-01-08 01:30:00+00:00
98880,81,1,0,NBA,2024-01-08 02:30:00+00:00
98881,193,1,0,NBA,2024-01-08 02:30:00+00:00
98882,112,1,0,NBA,2024-01-08 03:30:00+00:00
98883,113,1,0,NBA,2024-01-08 03:50:00+00:00
