draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
97830,70,8,0,NBA,2023-12-16 00:00:00+00:00
97831,188,8,0,NBA,2023-12-16 00:00:00+00:00
97832,73,8,0,NBA,2023-12-16 00:00:00+00:00
97833,81,1,0,NBA,2023-12-16 00:00:00+00:00
97834,70,3,0,NBA,2023-12-16 00:30:00+00:00
97835,81,1,0,NBA,2023-12-16 00:30:00+00:00
97836,70,2,0,NBA,2023-12-16 01:00:00+00:00
97837,81,1,0,NBA,2023-12-16 03:00:00+00:00
97838,193,1,0,NBA,2023-12-16 03:00:00+00:00
97839,112,1,0,NBA,2023-12-16 04:00:00+00:00
97840,113,1,0,NBA,2023-12-16 04:20:00+00:00
