draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
138211,70,5,0,NBA,2025-12-03 00:00:00+00:00
138212,188,5,0,NBA,2025-12-03 00:00:00+00:00
138213,73,5,0,NBA,2025-12-03 00:00:00+00:00
138214,343,5,0,NBA,2025-12-03 00:00:00+00:00
138215,81,1,0,NBA,2025-12-03 00:00:00+00:00
138216,81,1,0,NBA,2025-12-03 00:30:00+00:00
138217,81,1,0,NBA,2025-12-03 01:00:00+00:00
138218,70,4,0,NBA,2025-12-03 01:00:00+00:00
138219,188,4,0,NBA,2025-12-03 01:00:00+00:00
138220,81,1,0,NBA,2025-12-03 04:00:00+00:00
138221,193,1,0,NBA,2025-12-03 04:00:00+00:00
138222,112,1,0,NBA,2025-12-03 05:00:00+00:00
