draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
123783,81,1,0,NBA,2025-03-15 22:00:00+00:00
123784,193,1,0,NBA,2025-03-15 22:00:00+00:00
123785,70,7,0,NBA,2025-03-15 23:00:00+00:00
123787,361,7,0,NBA,2025-03-15 23:00:00+00:00
123788,343,7,0,NBA,2025-03-15 23:00:00+00:00
123789,81,1,0,NBA,2025-03-15 23:00:00+00:00
123790,70,3,0,NBA,2025-03-16 00:00:00+00:00
123791,81,1,0,NBA,2025-03-16 00:30:00+00:00
123792,70,3,0,NBA,2025-03-16 00:30:00+00:00
123793,81,1,0,NBA,2025-03-16 01:00:00+00:00
123794,193,1,0,NBA,2025-03-16 01:00:00+00:00
123795,112,1,0,NBA,2025-03-16 02:00:00+00:00
