draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
136435,70,7,0,NBA,2025-11-04 00:00:00+00:00
136436,188,7,0,NBA,2025-11-04 00:00:00+00:00
136437,73,7,0,NBA,2025-11-04 00:00:00+00:00
136438,343,7,0,NBA,2025-11-04 00:00:00+00:00
136439,81,1,0,NBA,2025-11-04 00:00:00+00:00
136440,70,2,0,NBA,2025-11-04 00:30:00+00:00
136441,70,2,0,NBA,2025-11-04 01:00:00+00:00
136442,81,1,0,NBA,2025-11-04 02:00:00+00:00
136443,70,2,0,NBA,2025-11-04 03:00:00+00:00
136444,188,2,0,NBA,2025-11-04 03:00:00+00:00
136445,81,1,0,NBA,2025-11-04 03:30:00+00:00
136446,193,1,0,NBA,2025-11-04 03:30:00+00:00
136447,112,1,0,NBA,2025-11-04 04:30:00+00:00
