draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
117157,70,10,0,NBA,2024-11-16 00:00:00+00:00
117159,361,10,0,NBA,2024-11-16 00:00:00+00:00
117160,81,1,0,NBA,2024-11-16 00:00:00+00:00
117164,70,4,0,NBA,2024-11-16 00:30:00+00:00
117165,81,1,0,NBA,2024-11-16 00:30:00+00:00
117166,70,3,0,NBA,2024-11-16 01:00:00+00:00
117167,81,1,0,NBA,2024-11-16 01:00:00+00:00
117168,70,2,0,NBA,2024-11-16 03:00:00+00:00
117169,361,2,0,NBA,2024-11-16 03:00:00+00:00
117170,81,1,0,NBA,2024-11-16 03:00:00+00:00
117172,112,1,0,NBA,2024-11-16 04:00:00+00:00
117180,343,10,0,NBA,2024-11-16 00:00:00+00:00
