draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
116314,70,7,0,NBA,2024-11-01 23:00:00+00:00
116315,188,7,0,NBA,2024-11-01 23:00:00+00:00
116316,361,7,0,NBA,2024-11-01 23:00:00+00:00
116317,343,7,0,NBA,2024-11-01 23:00:00+00:00
116318,81,1,0,NBA,2024-11-01 23:00:00+00:00
116319,70,3,0,NBA,2024-11-01 23:30:00+00:00
116320,81,1,0,NBA,2024-11-01 23:30:00+00:00
116321,81,1,0,NBA,2024-11-02 00:00:00+00:00
116322,70,2,0,NBA,2024-11-02 01:30:00+00:00
116323,361,2,0,NBA,2024-11-02 01:30:00+00:00
116324,81,1,0,NBA,2024-11-02 02:00:00+00:00
116325,193,1,0,NBA,2024-11-02 02:00:00+00:00
116326,112,1,0,NBA,2024-11-02 03:00:00+00:00
