draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
100271,70,7,0,NBA,2024-02-08 00:00:00+00:00
100560,188,7,0,NBA,2024-02-08 00:00:00+00:00
100561,73,7,0,NBA,2024-02-08 00:00:00+00:00
100562,81,1,0,NBA,2024-02-08 00:00:00+00:00
100563,70,3,0,NBA,2024-02-08 00:30:00+00:00
100564,81,1,0,NBA,2024-02-08 00:30:00+00:00
100565,70,2,0,NBA,2024-02-08 03:00:00+00:00
100566,73,2,0,NBA,2024-02-08 03:00:00+00:00
100567,81,1,0,NBA,2024-02-08 03:00:00+00:00
100568,193,1,0,NBA,2024-02-08 03:00:00+00:00
100569,112,1,0,NBA,2024-02-08 04:00:00+00:00
100570,113,1,0,NBA,2024-02-08 04:20:00+00:00
