draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
119144,70,5,0,NBA,2024-12-25 17:00:00+00:00
119212,188,5,0,NBA,2024-12-25 17:00:00+00:00
119213,361,5,0,NBA,2024-12-25 17:00:00+00:00
119214,81,1,0,NBA,2024-12-25 17:00:00+00:00
119215,70,2,0,NBA,2024-12-25 19:30:00+00:00
119216,81,1,0,NBA,2024-12-25 19:30:00+00:00
119217,81,1,0,NBA,2024-12-25 22:00:00+00:00
119218,81,1,0,NBA,2024-12-26 01:00:00+00:00
119219,70,2,0,NBA,2024-12-26 01:00:00+00:00
119220,361,2,0,NBA,2024-12-26 01:00:00+00:00
119221,81,1,0,NBA,2024-12-26 03:30:00+00:00
119222,193,1,0,NBA,2024-12-26 03:30:00+00:00
119223,112,1,0,NBA,2024-12-26 04:30:00+00:00
119252,343,5,0,NBA,2024-12-25 17:00:00+00:00
