draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
121310,170,87,0,NBA,2025-02-21 00:00:00+00:00
122003,70,9,0,NBA,2025-02-21 00:00:00+00:00
122080,188,9,0,NBA,2025-02-21 00:00:00+00:00
122081,361,9,0,NBA,2025-02-21 00:00:00+00:00
122082,343,9,0,NBA,2025-02-21 00:00:00+00:00
122083,81,1,0,NBA,2025-02-21 00:00:00+00:00
122084,70,3,0,NBA,2025-02-21 00:30:00+00:00
122085,81,1,0,NBA,2025-02-21 00:30:00+00:00
122086,70,2,0,NBA,2025-02-21 01:00:00+00:00
122087,81,1,0,NBA,2025-02-21 02:00:00+00:00
122088,81,1,0,NBA,2025-02-21 02:30:00+00:00
122089,70,2,0,NBA,2025-02-21 02:30:00+00:00
122090,361,2,0,NBA,2025-02-21 02:30:00+00:00
122091,81,1,0,NBA,2025-02-21 03:00:00+00:00
122092,193,1,0,NBA,2025-02-21 03:00:00+00:00
122093,112,1,0,NBA,2025-02-21 04:00:00+00:00
