draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
145989,70,3,0,NBA,2026-04-21 23:00:00+00:00
145990,188,3,0,NBA,2026-04-21 23:00:00+00:00
145991,73,3,0,NBA,2026-04-21 23:00:00+00:00
145992,343,3,0,NBA,2026-04-21 23:00:00+00:00
145993,81,1,0,NBA,2026-04-21 23:00:00+00:00
145994,81,1,0,NBA,2026-04-22 00:00:00+00:00
145995,70,2,0,NBA,2026-04-22 00:00:00+00:00
145996,188,2,0,NBA,2026-04-22 00:00:00+00:00
145997,81,1,0,NBA,2026-04-22 02:30:00+00:00
145998,193,1,0,NBA,2026-04-22 02:30:00+00:00
