draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
124657,70,7,0,NBA,2025-03-31 23:00:00+00:00
124785,188,7,0,NBA,2025-03-31 23:00:00+00:00
124786,361,7,0,NBA,2025-03-31 23:00:00+00:00
124787,343,7,0,NBA,2025-03-31 23:00:00+00:00
124788,81,1,0,NBA,2025-03-31 23:00:00+00:00
124789,70,2,0,NBA,2025-03-31 23:30:00+00:00
124790,81,1,0,NBA,2025-03-31 23:30:00+00:00
124791,81,1,0,NBA,2025-04-01 00:00:00+00:00
124792,70,2,0,NBA,2025-04-01 00:30:00+00:00
124793,81,1,0,NBA,2025-04-01 02:00:00+00:00
124795,112,1,0,NBA,2025-04-01 03:00:00+00:00
