draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
120200,70,7,0,NBA,2025-01-15 00:00:00+00:00
120201,188,7,0,NBA,2025-01-15 00:00:00+00:00
120202,361,7,0,NBA,2025-01-15 00:00:00+00:00
120203,343,7,0,NBA,2025-01-15 00:00:00+00:00
120204,81,1,0,NBA,2025-01-15 00:00:00+00:00
120205,81,1,0,NBA,2025-01-15 00:30:00+00:00
120206,70,2,0,NBA,2025-01-15 01:00:00+00:00
120207,81,1,0,NBA,2025-01-15 01:00:00+00:00
120208,81,1,0,NBA,2025-01-15 02:30:00+00:00
120209,70,2,0,NBA,2025-01-15 02:30:00+00:00
120210,361,2,0,NBA,2025-01-15 02:30:00+00:00
120211,81,1,0,NBA,2025-01-15 03:00:00+00:00
120212,193,1,0,NBA,2025-01-15 03:00:00+00:00
120213,112,1,0,NBA,2025-01-15 04:00:00+00:00
