draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
137366,70,2,0,NBA,2025-11-16 20:30:00+00:00
137367,188,2,0,NBA,2025-11-16 20:30:00+00:00
137368,81,1,0,NBA,2025-11-16 20:30:00+00:00
137369,81,1,0,NBA,2025-11-16 23:00:00+00:00
137370,70,5,0,NBA,2025-11-17 00:00:00+00:00
137371,188,5,0,NBA,2025-11-17 00:00:00+00:00
137372,73,5,0,NBA,2025-11-17 00:00:00+00:00
137373,343,5,0,NBA,2025-11-17 00:00:00+00:00
137374,81,1,0,NBA,2025-11-17 00:00:00+00:00
137375,81,1,0,NBA,2025-11-17 00:30:00+00:00
137376,70,2,0,NBA,2025-11-17 01:00:00+00:00
137377,188,2,0,NBA,2025-11-17 01:00:00+00:00
137378,81,1,0,NBA,2025-11-17 01:00:00+00:00
137379,193,1,0,NBA,2025-11-17 01:00:00+00:00
137380,112,1,0,NBA,2025-11-17 02:00:00+00:00
