draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
121763,70,9,0,NBA,2025-02-11 00:00:00+00:00
121803,188,9,0,NBA,2025-02-11 00:00:00+00:00
121804,361,9,0,NBA,2025-02-11 00:00:00+00:00
121805,343,9,0,NBA,2025-02-11 00:00:00+00:00
121806,81,1,0,NBA,2025-02-11 00:00:00+00:00
121807,70,2,0,NBA,2025-02-11 00:30:00+00:00
121808,81,1,0,NBA,2025-02-11 00:30:00+00:00
121809,70,2,0,NBA,2025-02-11 01:00:00+00:00
121810,81,1,0,NBA,2025-02-11 01:00:00+00:00
121811,81,1,0,NBA,2025-02-11 01:30:00+00:00
121812,70,2,0,NBA,2025-02-11 02:00:00+00:00
121813,361,2,0,NBA,2025-02-11 02:00:00+00:00
121814,81,1,0,NBA,2025-02-11 03:30:00+00:00
121815,193,1,0,NBA,2025-02-11 03:30:00+00:00
121816,112,1,0,NBA,2025-02-11 04:30:00+00:00
