draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
96529,70,2,0,NBA,2023-11-24 19:30:00+00:00
96530,188,2,0,NBA,2023-11-24 19:30:00+00:00
96531,81,1,0,NBA,2023-11-24 19:30:00+00:00
96532,81,1,0,NBA,2023-11-24 22:00:00+00:00
96533,70,8,0,NBA,2023-11-25 00:30:00+00:00
96534,188,8,0,NBA,2023-11-25 00:30:00+00:00
96535,73,8,0,NBA,2023-11-25 00:30:00+00:00
96536,81,1,0,NBA,2023-11-25 00:30:00+00:00
96537,70,4,0,NBA,2023-11-25 01:00:00+00:00
96538,81,1,0,NBA,2023-11-25 01:00:00+00:00
96539,81,1,0,NBA,2023-11-25 03:00:00+00:00
96540,70,2,0,NBA,2023-11-25 03:00:00+00:00
96541,73,2,0,NBA,2023-11-25 03:00:00+00:00
96542,81,1,0,NBA,2023-11-25 03:30:00+00:00
96543,193,1,0,NBA,2023-11-25 03:30:00+00:00
96544,112,1,0,NBA,2023-11-25 04:30:00+00:00
96545,113,1,0,NBA,2023-11-25 04:50:00+00:00
