draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
143854,70,6,0,NBA,2026-03-16 23:00:00+00:00
143855,188,6,0,NBA,2026-03-16 23:00:00+00:00
143856,73,6,0,NBA,2026-03-16 23:00:00+00:00
143857,343,6,0,NBA,2026-03-16 23:00:00+00:00
143858,81,1,0,NBA,2026-03-16 23:00:00+00:00
143859,70,2,0,NBA,2026-03-16 23:30:00+00:00
143860,81,1,0,NBA,2026-03-16 23:30:00+00:00
143861,70,2,0,NBA,2026-03-17 00:00:00+00:00
143862,81,1,0,NBA,2026-03-17 01:30:00+00:00
143863,70,2,0,NBA,2026-03-17 01:30:00+00:00
143864,188,2,0,NBA,2026-03-17 01:30:00+00:00
143865,81,1,0,NBA,2026-03-17 02:00:00+00:00
143866,193,1,0,NBA,2026-03-17 02:00:00+00:00
143867,112,1,0,NBA,2026-03-17 03:00:00+00:00
