draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
137400,70,4,0,NBA,2025-11-19 00:00:00+00:00
137401,188,4,0,NBA,2025-11-19 00:00:00+00:00
137402,73,4,0,NBA,2025-11-19 00:00:00+00:00
137403,343,4,0,NBA,2025-11-19 00:00:00+00:00
137404,81,1,0,NBA,2025-11-19 00:00:00+00:00
137405,70,2,0,NBA,2025-11-19 00:30:00+00:00
137406,81,1,0,NBA,2025-11-19 01:00:00+00:00
137407,70,2,0,NBA,2025-11-19 03:30:00+00:00
137408,73,2,0,NBA,2025-11-19 03:30:00+00:00
137409,188,2,0,NBA,2025-11-19 03:30:00+00:00
137410,81,1,0,NBA,2025-11-19 04:00:00+00:00
137411,193,1,0,NBA,2025-11-19 04:00:00+00:00
137412,112,1,0,NBA,2025-11-19 05:00:00+00:00
