draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
98536,81,1,0,NBA,2024-01-01 20:00:00+00:00
98537,193,1,0,NBA,2024-01-01 20:00:00+00:00
98538,70,6,0,NBA,2024-01-02 00:30:00+00:00
98539,188,6,0,NBA,2024-01-02 00:30:00+00:00
98540,73,6,0,NBA,2024-01-02 00:30:00+00:00
98541,81,1,0,NBA,2024-01-02 00:30:00+00:00
98542,70,2,0,NBA,2024-01-02 01:00:00+00:00
98543,81,1,0,NBA,2024-01-02 01:00:00+00:00
98544,70,4,0,NBA,2024-01-02 02:00:00+00:00
98545,81,1,0,NBA,2024-01-02 03:30:00+00:00
98546,193,1,0,NBA,2024-01-02 03:30:00+00:00
98547,112,1,0,NBA,2024-01-02 04:30:00+00:00
98548,113,1,0,NBA,2024-01-02 04:50:00+00:00
