draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
125014,70,6,0,NBA,2025-04-09 23:00:00+00:00
125440,188,6,0,NBA,2025-04-09 23:00:00+00:00
125441,361,6,0,NBA,2025-04-09 23:00:00+00:00
125442,343,6,0,NBA,2025-04-09 23:00:00+00:00
125443,81,1,0,NBA,2025-04-09 23:00:00+00:00
125444,70,2,0,NBA,2025-04-09 23:30:00+00:00
125445,81,1,0,NBA,2025-04-09 23:30:00+00:00
125446,70,2,0,NBA,2025-04-10 00:00:00+00:00
125447,81,1,0,NBA,2025-04-10 01:00:00+00:00
125448,81,1,0,NBA,2025-04-10 02:00:00+00:00
125449,70,4,0,NBA,2025-04-10 02:00:00+00:00
125450,361,4,0,NBA,2025-04-10 02:00:00+00:00
125451,81,1,0,NBA,2025-04-10 02:30:00+00:00
125452,193,1,0,NBA,2025-04-10 02:30:00+00:00
125453,112,1,0,NBA,2025-04-10 03:30:00+00:00
