draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
101741,70,6,0,NBA,2024-03-01 00:00:00+00:00
101742,188,6,0,NBA,2024-03-01 00:00:00+00:00
101743,73,6,0,NBA,2024-03-01 00:00:00+00:00
101744,81,1,0,NBA,2024-03-01 00:00:00+00:00
101745,70,2,0,NBA,2024-03-01 00:30:00+00:00
101746,81,1,0,NBA,2024-03-01 00:30:00+00:00
101747,70,2,0,NBA,2024-03-01 01:30:00+00:00
101748,81,1,0,NBA,2024-03-01 02:00:00+00:00
101749,81,1,0,NBA,2024-03-01 03:00:00+00:00
101750,70,2,0,NBA,2024-03-01 03:00:00+00:00
101751,73,2,0,NBA,2024-03-01 03:00:00+00:00
101752,81,1,0,NBA,2024-03-01 03:30:00+00:00
101753,193,1,0,NBA,2024-03-01 03:30:00+00:00
101754,112,1,0,NBA,2024-03-01 04:30:00+00:00
101755,113,1,0,NBA,2024-03-01 04:50:00+00:00
