draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
101984,70,8,0,NBA,2024-03-07 00:00:00+00:00
102224,188,8,0,NBA,2024-03-07 00:00:00+00:00
102225,73,8,0,NBA,2024-03-07 00:00:00+00:00
102226,81,1,0,NBA,2024-03-07 00:00:00+00:00
102227,70,3,0,NBA,2024-03-07 00:30:00+00:00
102228,81,1,0,NBA,2024-03-07 00:30:00+00:00
102229,81,1,0,NBA,2024-03-07 02:00:00+00:00
102230,81,1,0,NBA,2024-03-07 03:00:00+00:00
102231,70,3,0,NBA,2024-03-07 03:00:00+00:00
102232,73,3,0,NBA,2024-03-07 03:00:00+00:00
102233,81,1,0,NBA,2024-03-07 03:30:00+00:00
102234,193,1,0,NBA,2024-03-07 03:30:00+00:00
102235,112,1,0,NBA,2024-03-07 04:30:00+00:00
102236,113,1,0,NBA,2024-03-07 04:50:00+00:00
