draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
99827,70,11,0,NBA,2024-01-30 00:00:00+00:00
100109,188,11,0,NBA,2024-01-30 00:00:00+00:00
100110,73,11,0,NBA,2024-01-30 00:00:00+00:00
100128,70,3,0,NBA,2024-01-30 00:30:00+00:00
100129,81,1,0,NBA,2024-01-30 00:00:00+00:00
100130,81,1,0,NBA,2024-01-30 00:30:00+00:00
100131,70,4,0,NBA,2024-01-30 01:00:00+00:00
100132,81,1,0,NBA,2024-01-30 01:00:00+00:00
100133,81,1,0,NBA,2024-01-30 01:30:00+00:00
100134,70,2,0,NBA,2024-01-30 02:00:00+00:00
100135,81,1,0,NBA,2024-01-30 03:00:00+00:00
100136,193,1,0,NBA,2024-01-30 03:00:00+00:00
100137,112,1,0,NBA,2024-01-30 04:00:00+00:00
100138,113,1,0,NBA,2024-01-30 04:20:00+00:00
