draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
144209,70,2,0,NBA,2026-03-22 21:00:00+00:00
144210,188,2,0,NBA,2026-03-22 21:00:00+00:00
144211,81,1,0,NBA,2026-03-22 21:00:00+00:00
144212,81,1,0,NBA,2026-03-22 22:00:00+00:00
144213,70,3,0,NBA,2026-03-22 23:30:00+00:00
144214,188,3,0,NBA,2026-03-22 23:30:00+00:00
144215,73,3,0,NBA,2026-03-22 23:30:00+00:00
144216,343,3,0,NBA,2026-03-22 23:30:00+00:00
144217,81,1,0,NBA,2026-03-22 23:30:00+00:00
144218,81,1,0,NBA,2026-03-23 00:00:00+00:00
144220,70,2,0,NBA,2026-03-23 00:00:00+00:00
144221,188,2,0,NBA,2026-03-23 00:00:00+00:00
144222,81,1,0,NBA,2026-03-23 01:00:00+00:00
144223,193,1,0,NBA,2026-03-23 01:00:00+00:00
144224,112,1,0,NBA,2026-03-23 02:00:00+00:00
