draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
125594,70,10,0,NBA,2025-04-11 23:00:00+00:00
125595,188,10,0,NBA,2025-04-11 23:00:00+00:00
125596,361,10,0,NBA,2025-04-11 23:00:00+00:00
125597,343,10,0,NBA,2025-04-11 23:00:00+00:00
125598,81,1,0,NBA,2025-04-11 23:00:00+00:00
125599,70,2,0,NBA,2025-04-11 23:30:00+00:00
125600,81,1,0,NBA,2025-04-11 23:30:00+00:00
125601,70,2,0,NBA,2025-04-12 00:00:00+00:00
125602,81,1,0,NBA,2025-04-12 00:30:00+00:00
125603,70,2,0,NBA,2025-04-12 01:00:00+00:00
125604,81,1,0,NBA,2025-04-12 01:30:00+00:00
125605,70,4,0,NBA,2025-04-12 02:00:00+00:00
125606,361,4,0,NBA,2025-04-12 02:00:00+00:00
125607,81,1,0,NBA,2025-04-12 02:30:00+00:00
125608,193,1,0,NBA,2025-04-12 02:30:00+00:00
125609,112,1,0,NBA,2025-04-12 03:30:00+00:00
