draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
137278,81,1,0,NBA,2025-11-15 22:00:00+00:00
137280,70,4,0,NBA,2025-11-16 00:00:00+00:00
137281,188,4,0,NBA,2025-11-16 00:00:00+00:00
137282,73,4,0,NBA,2025-11-16 00:00:00+00:00
137283,343,4,0,NBA,2025-11-16 00:00:00+00:00
137284,81,1,0,NBA,2025-11-16 00:00:00+00:00
137285,70,2,0,NBA,2025-11-16 01:00:00+00:00
137286,188,2,0,NBA,2025-11-16 01:00:00+00:00
137287,81,1,0,NBA,2025-11-16 01:00:00+00:00
137288,193,1,0,NBA,2025-11-16 01:00:00+00:00
137289,112,1,0,NBA,2025-11-16 02:00:00+00:00
