draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
96455,70,7,0,NBA,2023-11-30 00:00:00+00:00
96809,188,7,0,NBA,2023-11-30 00:00:00+00:00
96810,73,7,0,NBA,2023-11-30 00:00:00+00:00
96811,81,1,0,NBA,2023-11-30 00:00:00+00:00
96812,81,1,0,NBA,2023-11-30 00:30:00+00:00
96813,70,2,0,NBA,2023-11-30 01:00:00+00:00
96814,81,1,0,NBA,2023-11-30 01:00:00+00:00
96815,70,2,0,NBA,2023-11-30 02:00:00+00:00
96816,73,2,0,NBA,2023-11-30 02:00:00+00:00
96817,81,1,0,NBA,2023-11-30 03:00:00+00:00
96818,193,1,0,NBA,2023-11-30 03:00:00+00:00
96819,112,1,0,NBA,2023-11-30 04:00:00+00:00
96820,113,1,0,NBA,2023-11-30 04:20:00+00:00
